WordID	Stimuliname	ID	Word	DepRel	Head	UniversalPOS	Dom	HeadPOS	Headdirection	Disttoheadnominal	POStag	Disttohead	Disttoheadabs	First fixation duration on every word	Fixation prob	Frequency	HowOftenNews	HowOftenTweets	InterestRating	InterestRating n std from mean	Mean fixation duration per sent	Mean fixation duration per word	Next fixation duration	Next word fixated binary	P1stFix	P2ndFix	Previous fixation duration	Previous word fixated binary	Re-read prob	Reading time per sent norm	Sentence len	Share of fixated words per sent	TimePrctg	Total fixation duration per word	Total regression from duration	Total regresssion to duration	Word len	index	level_0	nFixations	nFixations per sent norm	nLong regressions from	nLong regressions per sent norm	nLong regressions to	nRefixations	nRefixations per sent norm	nRegressions from	nRegressions per sent norm	nRegressions to
415	WSJ0574.png	4	Stevens	conj	2	NOUN	WSJ	NNP	Left	>1	NNP	-2.0	2.0	189.8	0.9	4.633e-07	2.6	1.6	1.9	-0.47162818245	243.831733121	241.116666667	217.6	0.7	0.1	0.0	192.3	0.1	0.4	256.34	15.0	0.70000000001	0.06956142491	306.3	54.1	16.7	7.0	3.0	28021.5	1.4	1.04	0.3	0.06666666667	0.0	0.2	0.16666666667	0.2	0.15333333334	0.1
416	WSJ0574.png	5	appear	root	0	VERB	WSJ	ROOT	root	1	VBP	0.0	0.0	146.6	0.7	2.65e-08	2.6	1.6	1.9	-0.47162818245	243.831733121	155.75	153.2	0.9	0.1	0.0	126.5	0.9	0.1	256.34	15.0	0.70000000001	0.03704593376	164.9	10.8	46.6	6.0	4.0	28022.5	0.8	1.04	0.0	0.06666666667	0.0	0.0	0.16666666667	0.1	0.15333333334	0.2
417	WSJ0574.png	6	philosophical	acomp	5	ADJ	WSJ	VBP	Left	1	JJ	-1.0	1.0	211.8	0.9	1.721e-07	2.6	1.6	1.9	-0.47162818245	243.831733121	305.316666667	191.5	0.6	0.1	0.0	195.1	0.7	0.6	256.34	15.0	0.70000000001	0.10353974774	417.4	19.2	45.8	13.0	5.0	28023.5	1.8	1.04	0.0	0.06666666667	0.1	0.5	0.16666666667	0.1	0.15333333334	0.3
418	WSJ0574.png	7	about	prep	6	ADP	WSJ	JJ	Left	1	IN	-1.0	1.0	124.9	0.6	1.01933e-05	2.6	1.6	1.9	-0.47162818245	243.831733121	134.5	130.7	0.7	0.0	0.0	161.6	0.9	0.1	256.34	15.0	0.70000000001	0.03028265523	144.1	16.7	19.2	5.0	6.0	28024.5	0.7	1.04	0.0	0.06666666667	0.2	0.0	0.16666666667	0.1	0.15333333334	0.1
419	WSJ0574.png	8	it	pobj	7	PRON	WSJ	IN	Left	1	PRP	-1.0	1.0	167.3	0.7	1.059e-07	2.6	1.6	1.9	-0.47162818245	243.831733121	167.3	186.6	0.9	0.0	0.0	152.3	0.6	0.0	256.34	15.0	0.70000000001	0.04118989503	167.3	0.0	0.0	2.0	7.0	28025.5	0.7	1.04	0.0	0.06666666667	0.0	0.0	0.16666666667	0.0	0.15333333334	0.0
420	WSJ0574.png	9	;	punct	5	.	WSJ	VBP	Left	>1	:	-4.0	4.0	0.0	0.0	0.0008608736	2.6	1.6	1.9	-0.47162818245	243.831733121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.34	15.0	0.70000000001	0.0	0.0	0.0	0.0	1.0	8.0	28026.5	0.0	1.04	0.0	0.06666666667	0.0	0.0	0.16666666667	0.0	0.15333333334	0.0
421	WSJ0574.png	10	Justices	nn	11	NOUN	WSJ	NNP	Right	1	NNPS	1.0	1.0	219.1	0.9	5.295e-07	2.6	1.6	1.9	-0.47162818245	243.831733121	261.033333333	190.0	0.7	0.0	0.0	168.2	0.7	0.3	256.34	15.0	0.70000000001	0.07254673974	309.9	50.8	16.7	8.0	9.0	28027.5	1.3	1.04	0.2	0.06666666667	0.4	0.1	0.16666666667	0.3	0.15333333334	0.1
422	WSJ0574.png	11	Marshall	nsubj	14	NOUN	WSJ	VBP	Right	>1	NNP	3.0	3.0	106.6	0.7	9.27e-08	2.6	1.6	1.9	-0.47162818245	243.831733121	121.6	135.6	0.2	0.1	0.0	165.8	0.9	0.1	256.34	15.0	0.70000000001	0.04887303939	136.6	0.0	32.5	8.0	10.0	28028.5	0.8	1.04	0.1	0.06666666667	0.0	0.0	0.16666666667	0.0	0.15333333334	0.2
423	WSJ0574.png	12	and	cc	11	CONJ	WSJ	NNP	Left	1	CC	-1.0	1.0	38.3	0.2	0.0005374271	2.6	1.6	1.9	-0.47162818245	243.831733121	38.3	35.9	1.0	0.0	0.0	32.5	0.7	0.0	256.34	15.0	0.70000000001	0.00857322851	38.3	12.5	18.3	3.0	11.0	28029.5	0.2	1.04	0.0	0.06666666667	0.0	0.0	0.16666666667	0.1	0.15333333334	0.1
424	WSJ0574.png	13	Blackmun	conj	11	NOUN	WSJ	NNP	Left	>1	NNP	-2.0	2.0	176.5	1.0	9.27e-08	2.6	1.6	1.9	-0.47162818245	243.831733121	242.75	313.9	1.0	0.0	0.1	218.2	0.2	0.5	256.34	15.0	0.70000000001	0.08919883693	309.0	39.1	0.0	8.0	12.0	28030.5	1.5	1.04	0.4	0.06666666667	0.0	0.3	0.16666666667	0.1	0.15333333334	0.0
425	WSJ0574.png	14	appear	parataxis	5	VERB	WSJ	VBP	Left	>1	VBP	-9.0	9.0	305.6	1.0	2.65e-08	2.6	1.6	1.9	-0.47162818245	243.831733121	395.516666667	282.4	0.8	0.0	0.0	219.0	1.0	0.4	256.34	15.0	0.70000000001	0.18520291415	520.4	111.6	39.1	6.0	13.0	28031.5	1.7	1.04	0.0	0.06666666667	0.0	0.3	0.16666666667	0.5	0.15333333334	0.1
426	WSJ0574.png	15	fighting	advmod	16	ADV	WSJ	JJ	Right	1	RB	1.0	1.0	264.8	0.8	2.5152e-06	2.6	1.6	1.9	-0.47162818245	243.831733121	362.516666667	257.3	0.4	0.0	0.0	213.9	1.0	0.5	256.34	15.0	0.70000000001	0.11740515452	495.5	35.0	60.8	8.0	14.0	28032.5	1.5	1.04	0.0	0.06666666667	0.0	0.3	0.16666666667	0.1	0.15333333334	0.4
427	WSJ0574.png	16	mad	acomp	14	ADJ	WSJ	VBP	Left	>1	JJ	-2.0	2.0	180.8	0.4	1.0988e-06	2.6	1.6	1.9	-0.47162818245	243.831733121	200.366666667	82.5	0.0	0.0	0.0	182.4	0.8	0.1	256.34	15.0	0.70000000001	0.0450241912	225.8	0.0	62.5	3.0	15.0	28033.5	0.6	1.04	0.0	0.06666666667	0.0	0.1	0.16666666667	0.0	0.15333333334	0.3
428	WSJ0574.png	17	.	punct	5	.	WSJ	VBP	Left	>1	.	-12.0	12.0	0.0	0.0	0.0426665265	2.6	1.6	1.9	-0.47162818245	243.831733121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.34	15.0	0.70000000001	0.0	0.0	0.0	0.0	1.0	16.0	28034.5	0.0	1.04	0.0	0.06666666667	0.0	0.0	0.16666666667	0.0	0.15333333334	0.0
429	MAI0427.png	1	They	nsubj	2	PRON	MAI	VBP	Right	1	PRP	1.0	1.0	81.7	0.4	9.267e-07	2.6	1.6	1.8	-0.51680857029	257.604959556	81.7	65.9	0.6	0.1	0.3	147.5	0.0	0.0	172.37826087	23.0	0.52608695654	0.02062182149	81.7	56.7	0.0	4.0	0.0	27810.0	0.4	0.67391304347	0.0	0.15217391304	0.0	0.0	0.04782608696	0.3	0.13913043478	0.0
430	MAI0427.png	2	are	root	0	VERB	MAI	ROOT	root	1	VBP	0.0	0.0	129.1	0.6	9.91136e-05	2.6	1.6	1.8	-0.51680857029	257.604959556	137.45	143.2	0.9	0.1	0.3	121.6	0.4	0.1	172.37826087	23.0	0.52608695654	0.03532041184	145.8	77.4	14.2	3.0	1.0	27811.0	0.7	0.67391304347	0.0	0.15217391304	0.1	0.0	0.04782608696	0.4	0.13913043478	0.1
431	MAI0427.png	3	kind	advmod	4	ADV	MAI	RB	Right	1	RB	1.0	1.0	191.4	0.9	1.24306e-05	2.6	1.6	1.8	-0.51680857029	257.604959556	205.95	235.7	0.8	0.2	0.2	340.6	0.6	0.2	172.37826087	23.0	0.52608695654	0.05632098451	220.5	132.4	52.4	4.0	2.0	27812.0	1.1	0.67391304347	0.0	0.15217391304	0.2	0.0	0.04782608696	0.5	0.13913043478	0.3
432	MAI0427.png	4	of	advmod	2	ADV	MAI	VBP	Left	>1	RB	-2.0	2.0	236.5	0.8	0.0149382684	2.6	1.6	1.8	-0.51680857029	257.604959556	248.15	200.8	0.2	0.2	0.1	193.2	0.9	0.1	172.37826087	23.0	0.52608695654	0.05739678609	259.8	62.4	76.6	2.0	3.0	27813.0	0.9	0.67391304347	0.0	0.15217391304	0.1	0.0	0.04782608696	0.2	0.13913043478	0.3
433	MAI0427.png	5	in	prep	2	ADP	MAI	VBP	Left	>1	IN	-3.0	3.0	64.1	0.2	6.62e-08	2.6	1.6	1.8	-0.51680857029	257.604959556	64.1	79.9	0.7	0.0	0.0	42.4	0.8	0.0	172.37826087	23.0	0.52608695654	0.01584882278	64.1	0.0	39.1	2.0	4.0	27814.0	0.2	0.67391304347	0.0	0.15217391304	0.1	0.0	0.04782608696	0.0	0.13913043478	0.1
434	MAI0427.png	6	rank	nn	7	NOUN	MAI	NN	Right	1	NN	1.0	1.0	191.7	0.7	2.515e-07	2.6	1.6	1.8	-0.51680857029	257.604959556	211.3	191.5	0.5	0.0	0.0	209.9	0.2	0.2	172.37826087	23.0	0.52608695654	0.05688376819	230.9	0.0	50.8	4.0	5.0	27815.0	0.9	0.67391304347	0.3	0.15217391304	0.1	0.0	0.04782608696	0.0	0.13913043478	0.2
435	MAI0427.png	7	order	pobj	5	NOUN	MAI	IN	Left	>1	NN	-2.0	2.0	123.2	0.5	4.779e-06	2.6	1.6	1.8	-0.51680857029	257.604959556	123.2	86.6	0.8	0.0	0.0	89.2	0.7	0.0	172.37826087	23.0	0.52608695654	0.02868884208	123.2	0.0	0.0	5.0	6.0	27816.0	0.5	0.67391304347	0.1	0.15217391304	0.2	0.0	0.04782608696	0.0	0.13913043478	0.0
436	MAI0427.png	8	but	cc	2	CONJ	MAI	VBP	Left	>1	CC	-6.0	6.0	188.2	0.8	0.0005014724	2.6	1.6	1.8	-0.51680857029	257.604959556	223.6	171.6	0.2	0.2	0.0	271.5	0.5	0.2	172.37826087	23.0	0.52608695654	0.07511164254	259.0	20.8	55.8	3.0	7.0	27817.0	1.0	0.67391304347	0.1	0.15217391304	0.6	0.0	0.04782608696	0.1	0.13913043478	0.2
437	MAI0427.png	9	as	mark	11	ADP	MAI	VBD	Right	>1	IN	2.0	2.0	51.6	0.2	0.0003964546	2.6	1.6	1.8	-0.51680857029	257.604959556	51.6	43.3	0.1	0.0	0.0	38.3	0.8	0.0	172.37826087	23.0	0.52608695654	0.00947453236	51.6	0.0	0.0	2.0	8.0	27818.0	0.2	0.67391304347	0.1	0.15217391304	0.0	0.0	0.04782608696	0.0	0.13913043478	0.0
438	MAI0427.png	10	I	nsubj	11	PRON	MAI	VBD	Right	1	PRP	1.0	1.0	25.8	0.1	0.0161294194	2.6	1.6	1.8	-0.51680857029	257.604959556	25.8	41.6	0.9	0.0	0.0	18.3	0.2	0.0	172.37826087	23.0	0.52608695654	0.00422812193	25.8	0.0	0.0	1.0	9.0	27819.0	0.1	0.67391304347	0.0	0.15217391304	0.0	0.0	0.04782608696	0.0	0.13913043478	0.0
439	MAI0427.png	11	stated	advcl	22	VERB	MAI	VB	Right	>1	VBD	11.0	11.0	204.9	0.9	6.01936e-05	2.6	1.6	1.8	-0.51680857029	257.604959556	252.941666667	264.9	0.1	0.1	0.0	247.2	0.1	0.3	172.37826087	23.0	0.52608695654	0.08275376308	331.7	50.8	40.0	6.0	10.0	27820.0	1.5	0.67391304347	0.7	0.15217391304	1.0	0.2	0.04782608696	0.3	0.13913043478	0.2
440	MAI0427.png	12	if	mark	14	ADP	MAI	VBP	Right	>1	IN	2.0	2.0	42.5	0.1	3.97e-08	2.6	1.6	1.8	-0.51680857029	257.604959556	42.5	25.8	0.1	0.0	0.0	17.5	0.9	0.0	172.37826087	23.0	0.52608695654	0.00748107728	42.5	0.0	0.0	2.0	11.0	27821.0	0.1	0.67391304347	0.0	0.15217391304	0.0	0.0	0.04782608696	0.0	0.13913043478	0.0
441	MAI0427.png	13	I	nsubj	14	PRON	MAI	VBP	Right	1	PRP	1.0	1.0	15.0	0.1	0.0161294194	2.6	1.6	1.8	-0.51680857029	257.604959556	15.0	21.7	0.9	0.0	0.0	16.7	0.1	0.0	172.37826087	23.0	0.52608695654	0.00431406385	15.0	16.7	15.0	1.0	12.0	27822.0	0.1	0.67391304347	0.0	0.15217391304	0.0	0.0	0.04782608696	0.1	0.13913043478	0.1
442	MAI0427.png	14	find	dep	22	VERB	MAI	VB	Right	>1	VBP	8.0	8.0	240.7	0.9	4.395e-06	2.6	1.6	1.8	-0.51680857029	257.604959556	280.266666667	216.5	0.4	0.0	0.0	229.9	0.1	0.3	172.37826087	23.0	0.52608695654	0.08147802548	326.5	34.1	20.0	4.0	13.0	27823.0	1.3	0.67391304347	0.8	0.15217391304	0.1	0.2	0.04782608696	0.2	0.13913043478	0.2
443	MAI0427.png	15	the	det	16	DET	MAI	NN	Right	1	DT	1.0	1.0	84.1	0.4	7.94e-08	2.6	1.6	1.8	-0.51680857029	257.604959556	84.1	88.3	0.7	0.0	0.0	76.7	0.9	0.0	172.37826087	23.0	0.52608695654	0.0227527984	84.1	0.0	18.3	3.0	14.0	27824.0	0.4	0.67391304347	0.2	0.15217391304	0.1	0.0	0.04782608696	0.0	0.13913043478	0.1
444	MAI0427.png	16	piece	dobj	14	NOUN	MAI	VBP	Left	>1	NN	-2.0	2.0	142.4	0.7	1.0723e-06	2.6	1.6	1.8	-0.51680857029	257.604959556	157.4	144.0	0.5	0.0	0.0	164.9	0.4	0.2	172.37826087	23.0	0.52608695654	0.04412888911	172.4	26.6	15.8	5.0	15.0	27825.0	0.9	0.67391304347	0.0	0.15217391304	0.6	0.0	0.04782608696	0.1	0.13913043478	0.1
445	MAI0427.png	17	that	dobj	19	DET	MAI	VBP	Right	>1	WDT	2.0	2.0	154.8	0.5	1.32e-08	2.6	1.6	1.8	-0.51680857029	257.604959556	154.8	63.3	0.3	0.0	0.0	185.7	0.7	0.0	172.37826087	23.0	0.52608695654	0.03877379058	154.8	141.6	0.0	4.0	16.0	27826.0	0.5	0.67391304347	0.1	0.15217391304	0.1	0.0	0.04782608696	0.3	0.13913043478	0.0
446	MAI0427.png	18	I	nsubj	19	PRON	MAI	VBP	Right	1	PRP	1.0	1.0	75.8	0.3	0.0161294194	2.6	1.6	1.8	-0.51680857029	257.604959556	75.8	46.6	0.9	0.0	0.0	79.2	0.5	0.0	172.37826087	23.0	0.52608695654	0.01516580671	75.8	21.7	30.0	1.0	17.0	27827.0	0.3	0.67391304347	0.1	0.15217391304	0.0	0.0	0.04782608696	0.1	0.13913043478	0.1
447	MAI0427.png	19	like	rcmod	16	VERB	MAI	NN	Left	>1	VBP	-3.0	3.0	214.0	0.9	5.3e-08	2.6	1.6	1.8	-0.51680857029	257.604959556	241.866666667	214.2	0.5	0.1	0.0	195.7	0.3	0.2	172.37826087	23.0	0.52608695654	0.08833314954	276.4	56.6	0.0	4.0	18.0	27828.0	1.2	0.67391304347	0.5	0.15217391304	0.2	0.1	0.04782608696	0.3	0.13913043478	0.0
448	MAI0427.png	20	we	nsubj	22	PRON	MAI	VB	Right	>1	PRP	2.0	2.0	107.5	0.5	3.97e-08	2.6	1.6	1.8	-0.51680857029	257.604959556	132.9	256.4	0.6	0.0	0.0	112.4	0.9	0.2	172.37826087	23.0	0.52608695654	0.03715001955	158.3	53.3	21.6	2.0	19.0	27829.0	0.7	0.67391304347	0.2	0.15217391304	0.0	0.1	0.04782608696	0.2	0.13913043478	0.2
449	MAI0427.png	21	will	aux	22	VERB	MAI	VB	Right	1	MD	1.0	1.0	100.2	0.6	0.0001190899	2.6	1.6	1.8	-0.51680857029	257.604959556	205.483333333	214.2	0.9	0.0	0.1	124.9	0.5	0.4	172.37826087	23.0	0.52608695654	0.09956487285	317.7	15.0	42.5	4.0	20.0	27830.0	1.1	0.67391304347	0.1	0.15217391304	0.0	0.1	0.04782608696	0.1	0.13913043478	0.3
450	MAI0427.png	22	purchase	conj	2	VERB	MAI	VBP	Left	>1	VB	-20.0	20.0	298.2	0.9	0.0001256825	2.6	1.6	1.8	-0.51680857029	257.604959556	394.616666667	288.9	0.1	0.0	0.0	272.5	0.6	0.3	172.37826087	23.0	0.52608695654	0.112619678	513.0	0.0	204.9	8.0	21.0	27831.0	1.3	0.67391304347	0.2	0.15217391304	0.0	0.4	0.04782608696	0.0	0.13913043478	0.6
451	MAI0427.png	23	it	dobj	22	PRON	MAI	VB	Left	1	PRP	-1.0	1.0	34.1	0.1	1.059e-07	2.6	1.6	1.8	-0.51680857029	257.604959556	34.1	40.0	0.0	0.0	0.0	26.6	0.9	0.0	172.37826087	23.0	0.52608695654	0.00558833169	34.1	0.0	34.1	2.0	22.0	27832.0	0.1	0.67391304347	0.0	0.15217391304	0.0	0.0	0.04782608696	0.0	0.13913043478	0.1
452	MAI0427.png	24	.	punct	2	.	MAI	VBP	Left	>1	.	-22.0	22.0	0.0	0.0	0.0426665265	2.6	1.6	1.8	-0.51680857029	257.604959556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.37826087	23.0	0.52608695654	0.0	0.0	0.0	0.0	1.0	23.0	27833.0	0.0	0.67391304347	0.0	0.15217391304	0.0	0.0	0.04782608696	0.0	0.13913043478	0.0
453	WSJ0108.png	1	``	punct	4	.	WSJ	VBP	Right	>1	``	3.0	3.0	0.0	0.0	0.0037123072	2.6	1.6	1.8	-0.47941352822	283.258939394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	398.95	4.0	0.725	0.0	0.0	0.0	0.0	2.0	0.0	27669.0	0.0	1.375	0.0	0.0	0.0	0.0	0.3	0.0	0.35	0.0
454	WSJ0108.png	2	The	det	3	DET	WSJ	NNS	Right	1	DT	1.0	1.0	102.5	0.4	7.94e-08	2.6	1.6	1.8	-0.47941352822	283.258939394	110.4	102.4	0.8	0.2	0.3	83.3	0.0	0.1	398.95	4.0	0.725	0.07564076515	118.3	35.0	0.0	3.0	1.0	27670.0	0.5	1.375	0.0	0.0	0.0	0.1	0.3	0.2	0.35	0.0
455	WSJ0108.png	3	projects	nsubj	4	NOUN	WSJ	VBP	Right	1	NNS	1.0	1.0	164.1	0.8	1.853e-07	2.6	1.6	1.8	-0.47941352822	283.258939394	341.55	295.6	0.8	0.2	0.6	230.0	0.4	0.8	398.95	4.0	0.725	0.4056882096	606.3	294.1	0.0	8.0	2.0	27671.0	2.3	1.375	0.0	0.0	0.0	0.9	0.3	1.1	0.35	0.0
456	WSJ0108.png	4	are	root	0	VERB	WSJ	ROOT	root	1	VBP	0.0	0.0	189.0	0.8	9.91136e-05	2.6	1.6	1.8	-0.47941352822	283.258939394	326.55	205.8	0.7	0.3	0.1	224.0	0.8	0.5	398.95	4.0	0.725	0.29769897355	525.5	36.6	165.8	3.0	3.0	27672.0	1.7	1.375	0.0	0.0	0.0	0.1	0.3	0.1	0.35	0.9
457	WSJ0108.png	5	big	acomp	4	ADJ	WSJ	VBP	Left	1	JJ	-1.0	1.0	185.0	0.7	4.54199e-05	2.6	1.6	1.8	-0.47941352822	283.258939394	239.15	186.6	0.0	0.2	0.0	209.0	0.8	0.1	398.95	4.0	0.725	0.17232016109	293.3	0.0	53.4	3.0	4.0	27673.0	0.8	1.375	0.0	0.0	0.0	0.1	0.3	0.0	0.35	0.3
458	WSJ0108.png	6	.	punct	4	.	WSJ	VBP	Left	>1	.	-2.0	2.0	52.4	0.2	0.0426665265	2.6	1.6	1.8	-0.47941352822	283.258939394	52.4	43.3	0.0	0.1	0.0	44.1	0.0	0.0	398.95	4.0	0.725	0.04865189061	52.4	0.0	52.4	1.0	5.0	27674.0	0.2	1.375	0.0	0.0	0.0	0.0	0.3	0.0	0.35	0.2
459	WBL0129.png	1	You	nsubj	3	PRON	WBL	VB	Right	>1	PRP	2.0	2.0	146.5	0.5	0.0008940218	2.6	1.6	1.9	-0.48581598813	379.821666667	146.5	107.4	0.9	0.1	0.3	123.3	0.0	0.0	330.85	4.0	0.7	0.13923301042	146.5	102.5	0.0	3.0	0.0	27614.5	0.5	0.9	0.0	0.0	0.0	0.0	0.1	0.4	0.275	0.0
460	WBL0129.png	2	CAN	aux	3	VERB	WBL	VB	Right	1	MD	1.0	1.0	215.8	0.9	2.65e-08	2.6	1.6	1.9	-0.48581598813	379.821666667	266.15	466.4	1.0	0.5	0.4	416.5	0.5	0.3	330.85	4.0	0.7	0.23050276151	316.5	196.6	39.2	3.0	1.0	27615.5	1.2	0.9	0.0	0.0	0.0	0.1	0.1	0.6	0.275	0.3
461	WBL0129.png	3	Do	root	0	VERB	WBL	ROOT	root	1	VB	0.0	0.0	326.6	1.0	0.0001079964	2.6	1.6	1.9	-0.48581598813	379.821666667	466.183333333	367.2	0.3	0.4	0.3	368.1	0.9	0.4	330.85	4.0	0.7	0.46472614623	623.8	22.5	171.6	2.0	2.0	27616.5	1.5	0.9	0.0	0.0	0.0	0.3	0.1	0.1	0.275	0.7
462	WBL0129.png	4	It	dobj	3	PRON	WBL	VB	Left	1	PRP	-1.0	1.0	128.3	0.3	1.059e-07	2.6	1.6	1.9	-0.48581598813	379.821666667	128.3	41.6	0.0	0.0	0.0	75.8	1.0	0.0	330.85	4.0	0.7	0.09818733555	128.3	0.0	22.5	2.0	3.0	27617.5	0.3	0.9	0.0	0.0	0.0	0.0	0.1	0.0	0.275	0.1
463	WBL0129.png	5	.	punct	3	.	WBL	VB	Left	>1	.	-2.0	2.0	80.0	0.1	0.0426665265	2.6	1.6	1.9	-0.48581598813	379.821666667	108.3	0.0	0.0	0.0	0.0	33.3	0.0	0.0	330.85	4.0	0.7	0.06735074627	108.3	0.0	0.0	1.0	4.0	27618.5	0.1	0.9	0.0	0.0	0.0	0.0	0.1	0.0	0.275	0.0
464	WBL0062.png	1	But	cc	5	CONJ	WBL	VBN	Right	>1	CC	4.0	4.0	81.6	0.4	0.0005014724	2.6	1.6	1.3	-0.89426059671	284.658095238	87.0	109.1	0.5	0.1	0.3	80.9	0.0	0.1	262.85	6.0	0.56666666666	0.07640716988	92.4	66.7	0.0	3.0	0.0	27553.5	0.5	0.95	0.0	0.01666666667	0.0	0.1	0.13333333333	0.3	0.28333333334	0.0
465	WBL0062.png	2	will	aux	5	VERB	WBL	VBN	Right	>1	MD	3.0	3.0	116.6	0.5	0.0001190899	2.6	1.6	1.3	-0.89426059671	284.658095238	129.5	158.1	0.8	0.2	0.1	134.9	0.4	0.1	262.85	6.0	0.56666666666	0.10023523323	142.4	89.9	0.0	4.0	1.0	27554.5	0.6	0.95	0.0	0.01666666667	0.0	0.0	0.13333333333	0.4	0.28333333334	0.0
466	WBL0062.png	3	Posada	nsubjpass	5	NOUN	WBL	VBN	Right	>1	NNP	2.0	2.0	170.0	0.8	4.501e-07	2.6	1.6	1.3	-0.89426059671	284.658095238	307.291666667	241.5	0.6	0.4	0.3	198.1	0.5	0.6	262.85	6.0	0.56666666666	0.27055181333	501.3	141.5	108.3	6.0	2.0	27555.5	1.9	0.95	0.0	0.01666666667	0.1	0.4	0.13333333333	0.7	0.28333333334	0.6
467	WBL0062.png	4	be	auxpass	5	VERB	WBL	VBN	Right	1	VB	1.0	1.0	149.8	0.6	1.32e-08	2.6	1.6	1.3	-0.89426059671	284.658095238	182.7	164.9	0.8	0.2	0.3	139.2	0.8	0.3	262.85	6.0	0.56666666666	0.1957292443	215.6	25.0	62.4	2.0	3.0	27556.5	0.9	0.95	0.0	0.01666666667	0.0	0.1	0.13333333333	0.1	0.28333333334	0.3
468	WBL0062.png	5	given	root	0	VERB	WBL	ROOT	root	1	VBN	0.0	0.0	264.8	0.8	2.65e-08	2.6	1.6	1.3	-0.89426059671	284.658095238	364.75	180.7	0.3	0.1	0.0	208.2	0.6	0.5	262.85	6.0	0.56666666666	0.28693388791	464.7	64.1	90.8	5.0	4.0	27557.5	1.3	0.95	0.0	0.01666666667	0.0	0.2	0.13333333333	0.2	0.28333333334	0.6
469	WBL0062.png	6	up	prt	5	PRT	WBL	VBN	Left	1	RP	-1.0	1.0	109.9	0.3	0.0018943058	2.6	1.6	1.3	-0.89426059671	284.658095238	135.3	38.3	0.0	0.0	0.0	109.1	0.8	0.2	262.85	6.0	0.56666666666	0.07014265134	160.7	0.0	64.1	2.0	5.0	27558.5	0.5	0.95	0.1	0.01666666667	0.0	0.0	0.13333333333	0.0	0.28333333334	0.2
470	WBL0062.png	7	?	punct	5	.	WBL	VBN	Left	>1	.	-2.0	2.0	0.0	0.0	0.0037077269	2.6	1.6	1.3	-0.89426059671	284.658095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262.85	6.0	0.56666666666	0.0	0.0	0.0	0.0	1.0	6.0	27559.5	0.0	0.95	0.0	0.01666666667	0.0	0.0	0.13333333333	0.0	0.28333333334	0.0
471	MAI0153.png	1	She	nsubj	2	PRON	MAI	VBZ	Right	1	PRP	1.0	1.0	68.3	0.4	2.78e-07	2.6	1.6	2.6	0.16112574768	242.060324675	75.8	82.4	0.2	0.0	0.3	80.0	0.0	0.1	216.983333333	12.0	0.6	0.02595241111	83.3	80.0	0.0	3.0	0.0	27445.0	0.5	0.875	0.0	0.08333333331	0.0	0.1	0.14166666666	0.4	0.15833333333	0.0
472	MAI0153.png	2	is	root	0	VERB	MAI	ROOT	root	1	VBZ	0.0	0.0	35.9	0.2	1.059e-07	2.6	1.6	2.6	0.16112574768	242.060324675	35.9	35.8	0.7	0.1	0.0	35.8	0.4	0.0	216.983333333	12.0	0.6	0.03479661606	35.9	17.5	0.0	2.0	1.0	27446.0	0.2	0.875	0.0	0.08333333331	0.1	0.0	0.14166666666	0.1	0.15833333333	0.0
473	MAI0153.png	3	very	advmod	4	ADV	MAI	JJ	Right	1	RB	1.0	1.0	154.8	0.7	0.000277828	2.6	1.6	2.6	0.16112574768	242.060324675	168.816666667	129.0	0.8	0.3	0.4	167.5	0.2	0.1	216.983333333	12.0	0.6	0.09193204804	188.1	48.3	53.3	4.0	2.0	27447.0	0.9	0.875	0.0	0.08333333331	0.0	0.1	0.14166666666	0.2	0.15833333333	0.2
474	MAI0153.png	4	conscientious	acomp	2	ADJ	MAI	VBZ	Left	>1	JJ	-2.0	2.0	173.3	0.8	3.005e-06	2.6	1.6	2.6	0.16112574768	242.060324675	254.301666667	181.6	0.6	0.5	0.1	189.8	0.7	0.4	216.983333333	12.0	0.6	0.12791550502	393.9	0.0	75.0	13.0	3.0	27448.0	1.6	0.875	0.0	0.08333333331	0.0	0.5	0.14166666666	0.0	0.15833333333	0.4
475	MAI0153.png	5	about	prep	4	ADP	MAI	JJ	Left	1	IN	-1.0	1.0	118.2	0.6	1.01933e-05	2.6	1.6	2.6	0.16112574768	242.060324675	144.85	137.5	0.5	0.0	0.0	115.8	0.8	0.2	216.983333333	12.0	0.6	0.07451519157	171.5	68.2	0.0	5.0	4.0	27449.0	0.8	0.875	0.1	0.08333333331	0.0	0.1	0.14166666666	0.3	0.15833333333	0.0
476	MAI0153.png	6	what	dobj	8	PRON	MAI	VBZ	Right	>1	WP	2.0	2.0	118.3	0.5	0.0004414774	2.6	1.6	2.6	0.16112574768	242.060324675	130.8	115.8	0.8	0.0	0.0	102.4	0.6	0.1	216.983333333	12.0	0.6	0.04548613071	143.3	0.0	0.0	4.0	5.0	27450.0	0.6	0.875	0.0	0.08333333331	0.0	0.1	0.14166666666	0.0	0.15833333333	0.0
